GO_MF,pathway,pval,padj,ES,NES,nMoreExtreme,size,leadingEdge
GO_BP:sporulation,GO:0043934,0.142535211267606,0.328498056149697,-0.427562719524223,-1.28734328643898,758,21,Vitvi05_01chr05g05530|Vitvi05_01chr03g09740|Vitvi05_01chr02g07740|Vitvi05_01chr10g05600|Vitvi05_01chr16g13930|Vitvi05_01chr03g04980|Vitvi05_01chr01g16060|Vitvi05_01chr12g17750|Vitvi05_01chr15g10880|Vitvi05_01chr12g17790|Vitvi05_01chr12g18430
GO_BP:small_molecule_catabolic_process,GO:0044282,0.142130806563439,0.328498056149697,0.273757243063471,1.1814517165338,614,104,Vitvi05_01chr10g01470|Vitvi05_01chr16g15430|Vitvi05_01chr05g02480|Vitvi05_01chr14g27180|Vitvi05_01chr02g02910|Vitvi05_01chr02g08720|Vitvi05_01chr02g08690|Vitvi05_01chr19g03080|Vitvi05_01chr10g09360|Vitvi05_01chr09g09980|Vitvi05_01chr12g23270|Vitvi05_01chr11g04110|Vitvi05_01chr04g04310|Vitvi05_01chr10g04040|Vitvi05_01chr02g16140|Vitvi05_01chr14g24150|Vitvi05_01chr05g10500|Vitvi05_01chr05g26410|Vitvi05_01chr19g02080|Vitvi05_01chr01g06110|Vitvi05_01chr12g04390|Vitvi05_01chr10g04520|Vitvi05_01chr17g08250|Vitvi05_01chr12g04450|Vitvi05_01chr19g07660|Vitvi05_01chr14g11590|Vitvi05_01chr18g17640|Vitvi05_01chr09g11850|Vitvi05_01chr10g14570|Vitvi05_01chr15g12540|Vitvi05_01chr05g26290|Vitvi05_01chr06g04720|Vitvi05_01chr15g19590|Vitvi05_01chr07g25030|Vitvi05_01chr07g07920|Vitvi05_01chr12g23260|Vitvi05_01chr07g06040|Vitvi05_01chr08g18070|Vitvi05_01chr09g09480|Vitvi05_01chr14g19200|Vitvi05_01chr04g01980|Vitvi05_01chr17g15780|Vitvi05_01chr01g23820|Vitvi05_01chr19g02540|Vitvi05_01chr12g07440
GO_BP:regulation_of_mitotic_nuclear_division,GO:0007088,0.143015726179463,0.329166228470429,-0.364048649748083,-1.25461204730048,772,37,Vitvi05_01chr12g04420|Vitvi05_01chr18g13710|Vitvi05_01chr19g00630|Vitvi05_01chr11g14060|Vitvi05_01chr19g01320|Vitvi05_01chr09g08930|Vitvi05_01chr04g05060|Vitvi05_01chr03g11010|Vitvi05_01chr18g02550|Vitvi05_01chr16g02220|Vitvi05_01chr13g24850|Vitvi05_01chr08g20200|Vitvi05_01chr07g16810|Vitvi05_01chr17g10960|Vitvi05_01chr19g07280|Vitvi05_01chr07g06400|Vitvi05_01chr13g03770|Vitvi05_01chr16g13000|Vitvi05_01chr06g18730|Vitvi05_01chr08g07810|Vitvi05_01chr11g10780
GO_BP:regulation_of_mitotic_sister_chromatid_segregation,GO:0033047,0.14309795841918,0.329166228470429,-0.397106444978132,-1.27277433583925,763,27,Vitvi05_01chr12g04420|Vitvi05_01chr18g13710|Vitvi05_01chr19g00630|Vitvi05_01chr11g14060|Vitvi05_01chr04g05060|Vitvi05_01chr03g11010|Vitvi05_01chr13g24850|Vitvi05_01chr08g20200|Vitvi05_01chr07g16810|Vitvi05_01chr17g10960|Vitvi05_01chr19g07280
GO_BP:negative_regulation_of_mitotic_sister_chromatid_segregation,GO:0033048,0.143523702874207,0.329831138129011,-0.44671600740271,-1.29653651135686,768,18,Vitvi05_01chr12g04420|Vitvi05_01chr19g00630|Vitvi05_01chr11g14060|Vitvi05_01chr04g05060|Vitvi05_01chr03g11010|Vitvi05_01chr13g24850|Vitvi05_01chr17g10960|Vitvi05_01chr19g07280
GO_BP:phospholipid_dephosphorylation,GO:0046839,0.14381520119225,0.330186565629781,-0.474958546454627,-1.313311810612,771,15,Vitvi05_01chr05g00460|Vitvi05_01chr14g02230|Vitvi05_01chr10g07890|Vitvi05_01chr10g07900|Vitvi05_01chr12g05780|Vitvi05_01chr08g05890|Vitvi05_01chr13g10550|Vitvi05_01chr04g22270
GO_CC:obsolete_integral_component_of_organelle_membrane,GO:0031301,0.144765659220324,0.332052790588063,0.329860541468564,1.23633485633064,660,48,Vitvi05_01chr18g13830|Vitvi05_01chr08g05990|Vitvi05_01chr06g07050|Vitvi05_01chr18g00900|Vitvi05_01chr15g10090|Vitvi05_01chr08g00260|Vitvi05_01chr10g02710|Vitvi05_01chr11g03410|Vitvi05_01chr03g04780|Vitvi05_01chr10g02770|Vitvi05_01chr18g13810|Vitvi05_01chr05g18260|Vitvi05_01chr02g08120|Vitvi05_01chr14g11590|Vitvi05_01chr02g09610|Vitvi05_01chr05g02440|Vitvi05_01chr18g14080|Vitvi05_01chr09g15130
GO_MF:cellulose_synthase_activity,GO:0016759,0.145098039215686,0.332215139170459,-0.390361210988217,-1.2632301627086,776,28,Vitvi05_01chr13g26480|Vitvi05_01chr18g24350|Vitvi05_01chr03g04750|Vitvi05_01chr07g10220|Vitvi05_01chr18g00190|Vitvi05_01chr04g06420|Vitvi05_01chr10g10800|Vitvi05_01chr11g10570
GO_BP:reactive_oxygen_species_metabolic_process,GO:0072593,0.145111793073214,0.332215139170459,0.329129948423852,1.23741211505532,661,49,Vitvi05_01chr08g22670|Vitvi05_01chr14g06000|Vitvi05_01chr06g19790|Vitvi05_01chr09g05010|Vitvi05_01chr14g06180|Vitvi05_01chr16g12220|Vitvi05_01chr08g12970|Vitvi05_01chr13g03340|Vitvi05_01chr08g24490
GO_BP:lipid_homeostasis,GO:0055088,0.145358689512333,0.332464945775601,-0.415492571285895,-1.28183951444225,771,23,Vitvi05_01chr05g00460|Vitvi05_01chr14g02230|Vitvi05_01chr04g18020|Vitvi05_01chr07g21230|Vitvi05_01chr07g29910|Vitvi05_01chr06g09310
GO_BP:negative_regulation_of_cell_cycle,GO:0045786,0.145882782545189,0.333347683978732,-0.311895552906057,-1.21761118074661,798,69,Vitvi05_01chr07g26300|Vitvi05_01chr18g02190|Vitvi05_01chr02g03760|Vitvi05_01chr12g04420|Vitvi05_01chr19g00630|Vitvi05_01chr11g14060|Vitvi05_01chr18g03370|Vitvi05_01chr17g05340|Vitvi05_01chr18g36620|Vitvi05_01chr09g08930|Vitvi05_01chr04g05060|Vitvi05_01chr15g15490|Vitvi05_01chr12g00480|Vitvi05_01chr13g25920|Vitvi05_01chr05g07520|Vitvi05_01chr03g11010|Vitvi05_01chr18g02550|Vitvi05_01chr16g02220|Vitvi05_01chr13g24850|Vitvi05_01chr02g08930|Vitvi05_01chr13g00670
GO_MF:N-acyltransferase_activity,GO:0016410,0.146763512070071,0.335042908822214,0.391631591107302,1.27140512905513,686,26,Vitvi05_01chr18g03980|Vitvi05_01chr07g00800|Vitvi05_01chr08g00820|Vitvi05_01chr11g03060|Vitvi05_01chr07g02220|Vitvi05_01chr08g17590|Vitvi05_01chr01g18610|Vitvi05_01chr03g08140|Vitvi05_01chr17g14890|Vitvi05_01chr09g02110|Vitvi05_01chr13g24870|Vitvi05_01chr03g17940
GO_MF:protein_heterodimerization_activity,GO:0046982,0.147281784708685,0.335908267015177,0.34631849640648,1.23821248782187,679,39,Vitvi05_01chr06g01090|Vitvi05_01chr09g05010|Vitvi05_01chr18g16510|Vitvi05_01chr07g27000|Vitvi05_01chr08g10210|Vitvi05_01chr18g07640|Vitvi05_01chr03g16700|Vitvi05_01chr08g05490|Vitvi05_01chr14g08150|Vitvi05_01chr02g00930|Vitvi05_01chr01g08090|Vitvi05_01chr05g00350|Vitvi05_01chr06g13430|Vitvi05_01chr02g09520
GO_MF:protein_serine/threonine_phosphatase_activity,GO:0004722,0.148449197860963,0.338251099564214,0.379844675095334,1.26872437314593,693,29,Vitvi05_01chr16g18350|Vitvi05_01chr06g08060|Vitvi05_01chr04g09530|Vitvi05_01chr13g05330|Vitvi05_01chr15g05450|Vitvi05_01chr11g09850|Vitvi05_01chr09g02200|Vitvi05_01chr07g15500
GO_BP:mitotic_sister_chromatid_segregation,GO:0000070,0.148754183711417,0.338626269146839,-0.367858385317431,-1.2505360949357,799,35,Vitvi05_01chr07g25210|Vitvi05_01chr18g13710|Vitvi05_01chr18g11310|Vitvi05_01chr18g04510|Vitvi05_01chr09g06100|Vitvi05_01chr04g05060|Vitvi05_01chr14g30420|Vitvi05_01chr10g24550|Vitvi05_01chr05g04440|Vitvi05_01chr08g13770|Vitvi05_01chr16g21920|Vitvi05_01chr12g17550|Vitvi05_01chr08g20200
GO_BP:regulation_of_sister_chromatid_segregation,GO:0033045,0.14898755340888,0.338837857092957,-0.372575651025966,-1.25041914407225,801,33,Vitvi05_01chr12g04420|Vitvi05_01chr18g13710|Vitvi05_01chr19g00630|Vitvi05_01chr11g14060|Vitvi05_01chr04g05060|Vitvi05_01chr05g07520|Vitvi05_01chr03g11010|Vitvi05_01chr13g24850|Vitvi05_01chr08g20200|Vitvi05_01chr12g17680|Vitvi05_01chr07g16810|Vitvi05_01chr17g10960|Vitvi05_01chr19g07280|Vitvi05_01chr16g05300|Vitvi05_01chr17g06980
GO_BP:activation_of_innate_immune_response,GO:0002218,0.149817518248175,0.339223128823837,-0.316604352479227,-1.21497999217052,820,63,Vitvi05_01chr18g01220|Vitvi05_01chr18g35640|Vitvi05_01chr12g19460|Vitvi05_01chr18g35140|Vitvi05_01chr13g13070|Vitvi05_01chr08g10730|Vitvi05_01chr07g16940|Vitvi05_01chr13g13120|Vitvi05_01chr13g02780|Vitvi05_01chr18g31300|Vitvi05_01chr07g16750|Vitvi05_01chr18g31290|Vitvi05_01chr18g31440|Vitvi05_01chr18g35710|Vitvi05_01chr19g03150|Vitvi05_01chr18g31220|Vitvi05_01chr12g17270|Vitvi05_01chr12g17050|Vitvi05_01chr07g16730|Vitvi05_01chr12g17620|Vitvi05_01chr18g35990|Vitvi05_01chr07g15110|Vitvi05_01chr07g17050|Vitvi05_01chr01g12500
GO_BP:amino_acid_transmembrane_transport,GO:0003333,0.150009271277582,0.339223128823837,-0.352681384167166,-1.2492998111109,808,42,Vitvi05_01chr18g04660|Vitvi05_01chr10g21920|Vitvi05_01chr07g30550|Vitvi05_01chr09g11000|Vitvi05_01chr07g30330|Vitvi05_01chr13g08750|Vitvi05_01chr18g12880|Vitvi05_01chr03g09780|Vitvi05_01chr08g15900|Vitvi05_01chr14g29180|Vitvi05_01chr03g17030|Vitvi05_01chr01g05270|Vitvi05_01chr13g06610|Vitvi05_01chr10g08680|Vitvi05_01chr02g17860|Vitvi05_01chr06g19530|Vitvi05_01chr02g17890|Vitvi05_01chr13g14440|Vitvi05_01chr02g01340
GO_BP:amino_acid_transport,GO:0006865,0.150009271277582,0.339223128823837,-0.352681384167166,-1.2492998111109,808,42,Vitvi05_01chr18g04660|Vitvi05_01chr10g21920|Vitvi05_01chr07g30550|Vitvi05_01chr09g11000|Vitvi05_01chr07g30330|Vitvi05_01chr13g08750|Vitvi05_01chr18g12880|Vitvi05_01chr03g09780|Vitvi05_01chr08g15900|Vitvi05_01chr14g29180|Vitvi05_01chr03g17030|Vitvi05_01chr01g05270|Vitvi05_01chr13g06610|Vitvi05_01chr10g08680|Vitvi05_01chr02g17860|Vitvi05_01chr06g19530|Vitvi05_01chr02g17890|Vitvi05_01chr13g14440|Vitvi05_01chr02g01340
GO_BP:phloem_or_xylem_histogenesis,GO:0010087,0.149446159433448,0.339223128823837,-0.318894987500569,-1.21905155532302,822,61,Vitvi05_01chr12g10950|Vitvi05_01chr02g05740|Vitvi05_01chr07g03420|Vitvi05_01chr02g12360|Vitvi05_01chr17g06230|Vitvi05_01chr10g04740|Vitvi05_01chr01g24500|Vitvi05_01chr08g14800|Vitvi05_01chr07g12950|Vitvi05_01chr06g04090|Vitvi05_01chr17g13080|Vitvi05_01chr04g07390|Vitvi05_01chr13g05580|Vitvi05_01chr16g03250|Vitvi05_01chr10g24550|Vitvi05_01chr05g04440|Vitvi05_01chr14g00310|Vitvi05_01chr04g03760|Vitvi05_01chr05g07360|Vitvi05_01chr18g23210|Vitvi05_01chr13g00170|Vitvi05_01chr10g04750|Vitvi05_01chr13g28120|Vitvi05_01chr17g06190|Vitvi05_01chr06g04310|Vitvi05_01chr05g07180|Vitvi05_01chr05g04570|Vitvi05_01chr13g28140|Vitvi05_01chr07g10570
GO_MF:amino_acid_transmembrane_transporter_activity,GO:0015171,0.150009271277582,0.339223128823837,-0.352681384167166,-1.2492998111109,808,42,Vitvi05_01chr18g04660|Vitvi05_01chr10g21920|Vitvi05_01chr07g30550|Vitvi05_01chr09g11000|Vitvi05_01chr07g30330|Vitvi05_01chr13g08750|Vitvi05_01chr18g12880|Vitvi05_01chr03g09780|Vitvi05_01chr08g15900|Vitvi05_01chr14g29180|Vitvi05_01chr03g17030|Vitvi05_01chr01g05270|Vitvi05_01chr13g06610|Vitvi05_01chr10g08680|Vitvi05_01chr02g17860|Vitvi05_01chr06g19530|Vitvi05_01chr02g17890|Vitvi05_01chr13g14440|Vitvi05_01chr02g01340
GO_BP:cellular_response_to_nutrient_levels,GO:0031669,0.149745747852008,0.339223128823837,-0.277306585009528,-1.18254113711033,853,115,Vitvi05_01chr05g00160|Vitvi05_01chr03g00220|Vitvi05_01chr05g10940|Vitvi05_01chr01g03800|Vitvi05_01chr05g05800|Vitvi05_01chr03g00200|Vitvi05_01chr18g05440|Vitvi05_01chr01g05980|Vitvi05_01chr07g03950|Vitvi05_01chr09g14350|Vitvi05_01chr16g03440|Vitvi05_01chr16g00380|Vitvi05_01chr18g16370|Vitvi05_01chr19g09100|Vitvi05_01chr11g07960|Vitvi05_01chr07g10230|Vitvi05_01chr01g05990|Vitvi05_01chr07g32190|Vitvi05_01chr03g12550|Vitvi05_01chr17g07790|Vitvi05_01chr06g12150|Vitvi05_01chr13g26530|Vitvi05_01chr05g18070|Vitvi05_01chr17g13080|Vitvi05_01chr14g10310|Vitvi05_01chr08g07850|Vitvi05_01chr12g20150|Vitvi05_01chr19g01930|Vitvi05_01chr04g02910|Vitvi05_01chr03g00190|Vitvi05_01chr15g13290|Vitvi05_01chr19g04950|Vitvi05_01chr10g10250|Vitvi05_01chr08g07840|Vitvi05_01chr18g05720|Vitvi05_01chr06g04780|Vitvi05_01chr08g07890|Vitvi05_01chr09g07030|Vitvi05_01chr03g16910|Vitvi05_01chr12g21660|Vitvi05_01chr05g06900|Vitvi05_01chr18g02600|Vitvi05_01chr01g15290
GO_BP:negative_regulation_of_hydrolase_activity,GO:0051346,0.150141028422651,0.339223128823837,0.339872729088858,1.23845928110653,691,42,Vitvi05_01chr13g19550|Vitvi05_01chr18g29850|Vitvi05_01chr16g18290|Vitvi05_01chr18g24980|Vitvi05_01chr18g29890|Vitvi05_01chr10g10430|Vitvi05_01chr02g01490|Vitvi05_01chr19g19350|Vitvi05_01chr12g04680
GO_BP:plastid_membrane_organization,GO:0009668,0.1513536559369,0.341643004467484,0.404120944807619,1.2729904022496,709,23,Vitvi05_01chr14g29160|Vitvi05_01chr06g01710|Vitvi05_01chr11g04550|Vitvi05_01chr13g19670|Vitvi05_01chr01g05570|Vitvi05_01chr06g06740|Vitvi05_01chr06g09490|Vitvi05_01chr15g19820|Vitvi05_01chr16g09660|Vitvi05_01chr02g11410
GO_BP:negative_regulation_of_transcription_by_RNA_polymerase_II,GO:0000122,0.151702207257763,0.342109744030824,-0.364346814560524,-1.24466925484282,810,36,Vitvi05_01chr18g10600|Vitvi05_01chr10g07880|Vitvi05_01chr14g23000|Vitvi05_01chr01g20540|Vitvi05_01chr19g02070|Vitvi05_01chr11g01360|Vitvi05_01chr06g19870|Vitvi05_01chr13g07720|Vitvi05_01chr06g20440|Vitvi05_01chr14g30420|Vitvi05_01chr08g00950|Vitvi05_01chr08g23710|Vitvi05_01chr05g07520|Vitvi05_01chr01g03650|Vitvi05_01chr11g03940|Vitvi05_01chr02g04180
GO_BP:regulation_of_binding,GO:0051098,0.152658981033842,0.343625113092033,-0.366104956645103,-1.24457530694728,820,35,Vitvi05_01chr12g04420|Vitvi05_01chr19g00630|Vitvi05_01chr11g14060|Vitvi05_01chr03g03920|Vitvi05_01chr18g03370|Vitvi05_01chr17g05340|Vitvi05_01chr09g08930|Vitvi05_01chr04g05060|Vitvi05_01chr14g30420|Vitvi05_01chr19g11270|Vitvi05_01chr05g07520|Vitvi05_01chr03g11010|Vitvi05_01chr13g24850|Vitvi05_01chr13g05900|Vitvi05_01chr15g00440
GO_CC:side_of_membrane,GO:0098552,0.15263644773358,0.343625113092033,-0.360617974617344,-1.24278899466073,824,37,Vitvi05_01chr16g00010|Vitvi05_01chr11g02670|Vitvi05_01chr07g29020|Vitvi05_01chr06g06960|Vitvi05_01chr05g26060|Vitvi05_01chr03g18320|Vitvi05_01chr03g18340|Vitvi05_01chr06g05630|Vitvi05_01chr06g18210|Vitvi05_01chr07g02070|Vitvi05_01chr08g22070|Vitvi05_01chr07g23510|Vitvi05_01chr13g00670|Vitvi05_01chr07g23460|Vitvi05_01chr17g04780|Vitvi05_01chr15g12230
GO_MF:antiporter_activity,GO:0015297,0.15347721822542,0.345144946484564,-0.345779550421416,-1.24423052095491,831,45,Vitvi05_01chr13g15840|Vitvi05_01chr15g07800|Vitvi05_01chr11g05720|Vitvi05_01chr18g00110|Vitvi05_01chr14g04800|Vitvi05_01chr18g23870|Vitvi05_01chr02g11580|Vitvi05_01chr03g09780|Vitvi05_01chr15g00390|Vitvi05_01chr12g04630|Vitvi05_01chr13g15760|Vitvi05_01chr01g05270|Vitvi05_01chr07g24170|Vitvi05_01chr02g17860|Vitvi05_01chr00g08180|Vitvi05_01chr17g12400|Vitvi05_01chr02g17890|Vitvi05_01chr13g26630
GO_BP:de_novo_protein_folding,GO:0006458,0.153862847222222,0.345448713403496,0.36843427285132,1.26129627021773,708,32,Vitvi05_01chr17g04810|Vitvi05_01chr08g10030|Vitvi05_01chr01g06480|Vitvi05_01chr09g04500|Vitvi05_01chr11g00720|Vitvi05_01chr15g08380|Vitvi05_01chr06g16720|Vitvi05_01chr03g12600|Vitvi05_01chr06g00480|Vitvi05_01chr06g19060
GO_CC:obsolete_extracellular_region_part,GO:0044421,0.154041780199818,0.345448713403496,-0.32429703635109,-1.22457914748124,847,57,Vitvi05_01chr03g00220|Vitvi05_01chr10g10170|Vitvi05_01chr13g01470|Vitvi05_01chr11g09380|Vitvi05_01chr03g00200|Vitvi05_01chr11g09370|Vitvi05_01chr11g09350|Vitvi05_01chr11g09290|Vitvi05_01chr11g02410|Vitvi05_01chr14g20810|Vitvi05_01chr18g11310|Vitvi05_01chr16g14800|Vitvi05_01chr14g22110|Vitvi05_01chr03g08580|Vitvi05_01chr06g10810|Vitvi05_01chr11g08430|Vitvi05_01chr19g01340|Vitvi05_01chr08g08000|Vitvi05_01chr18g23710|Vitvi05_01chr02g08930|Vitvi05_01chr11g10330|Vitvi05_01chr03g00190|Vitvi05_01chr17g14250|Vitvi05_01chr10g10550|Vitvi05_01chr18g13370
GO_CC:SWI/SNF_superfamily-type_complex,GO:0070603,0.153933007150922,0.345448713403496,-0.430016936278123,-1.27799473337124,817,20,Vitvi05_01chr19g02070|Vitvi05_01chr06g19870|Vitvi05_01chr05g05540|Vitvi05_01chr06g20440|Vitvi05_01chr18g15710|Vitvi05_01chr05g07520|Vitvi05_01chr08g19030|Vitvi05_01chr05g06900|Vitvi05_01chr01g01750
GO_BP:secondary_shoot_formation,GO:0010223,0.154619970193741,0.345461100071756,-0.468450120234287,-1.29531530736456,829,15,Vitvi05_01chr01g03800|Vitvi05_01chr09g01080|Vitvi05_01chr08g14800|Vitvi05_01chr09g01090|Vitvi05_01chr07g12950|Vitvi05_01chr13g05580|Vitvi05_01chr14g26940
GO_BP:shoot_axis_formation,GO:0010346,0.154619970193741,0.345461100071756,-0.468450120234287,-1.29531530736456,829,15,Vitvi05_01chr01g03800|Vitvi05_01chr09g01080|Vitvi05_01chr08g14800|Vitvi05_01chr09g01090|Vitvi05_01chr07g12950|Vitvi05_01chr13g05580|Vitvi05_01chr14g26940
GO_BP:positive_regulation_of_cellular_component_biogenesis,GO:0044089,0.154393770856507,0.345461100071756,0.308449847024743,1.20952396759847,693,61,Vitvi05_01chr10g16820|Vitvi05_01chr10g16860|Vitvi05_01chr11g07930|Vitvi05_01chr15g10130|Vitvi05_01chr07g30780|Vitvi05_01chr01g06930|Vitvi05_01chr04g19900
GO_MF:hormone_receptor_binding,GO:0051427,0.15430647574268,0.345461100071756,0.428507384645443,1.28076200874911,721,19,Vitvi05_01chr06g01090|Vitvi05_01chr17g08600|Vitvi05_01chr14g11370|Vitvi05_01chr14g11340
GO_BP:activation_of_protein_kinase_activity,GO:0032147,0.155146785581568,0.345997406292351,-0.352419946602181,-1.2411598355585,834,41,Vitvi05_01chr18g04500|Vitvi05_01chr07g22200|Vitvi05_01chr16g15940|Vitvi05_01chr14g04120|Vitvi05_01chr05g09990|Vitvi05_01chr04g24350|Vitvi05_01chr09g18650|Vitvi05_01chr09g18170|Vitvi05_01chr01g00500|Vitvi05_01chr02g02810|Vitvi05_01chr14g06940|Vitvi05_01chr01g02720|Vitvi05_01chr04g03830|Vitvi05_01chr12g06620
GO_MF:ubiquitin-like_protein_binding,GO:0032182,0.155091606305922,0.345997406292351,0.391612761765659,1.25801461124497,727,25,Vitvi05_01chr15g11570|Vitvi05_01chr12g15320|Vitvi05_01chr19g10360|Vitvi05_01chr01g20340|Vitvi05_01chr01g24590|Vitvi05_01chr16g08220
GO_BP:regulation_of_mRNA_catabolic_process,GO:0061013,0.155411255411255,0.346267183109288,0.340060405631966,1.23232276560478,717,41,Vitvi05_01chr04g00670|Vitvi05_01chr18g11460|Vitvi05_01chr06g06410|Vitvi05_01chr15g18040|Vitvi05_01chr06g08130|Vitvi05_01chr08g17050|Vitvi05_01chr11g06350|Vitvi05_01chr11g06050|Vitvi05_01chr07g29170|Vitvi05_01chr01g05310
GO_BP:RNA-templated_DNA_biosynthetic_process,GO:0006278,0.15591897416837,0.347077937885865,-0.377806315671215,-1.25087891406263,838,31,Vitvi05_01chr05g22300|Vitvi05_01chr12g04420|Vitvi05_01chr19g00630|Vitvi05_01chr11g14060|Vitvi05_01chr03g03010|Vitvi05_01chr03g11010|Vitvi05_01chr06g17960|Vitvi05_01chr13g24850|Vitvi05_01chr16g08170|Vitvi05_01chr17g10960|Vitvi05_01chr19g07280|Vitvi05_01chr11g14030|Vitvi05_01chr06g16680|Vitvi05_01chr08g20810|Vitvi05_01chr16g05050|Vitvi05_01chr11g10780
GO_CC:plastid_nucleoid,GO:0042646,0.156546080964686,0.34815271278137,0.434919116356128,1.28018587543435,726,18,Vitvi05_01chr05g14640|Vitvi05_01chr01g14120|Vitvi05_01chr05g22650|Vitvi05_01chr07g02820|Vitvi05_01chr08g15310|Vitvi05_01chr16g04220|Vitvi05_01chr08g15300|Vitvi05_01chr10g24900|Vitvi05_01chr16g21120|Vitvi05_01chr16g21240|Vitvi05_01chr01g12610
GO_CC:extracellular_space,GO:0005615,0.156837449318098,0.348476457681989,-0.334952528154549,-1.23128240370294,850,50,Vitvi05_01chr03g00220|Vitvi05_01chr10g10170|Vitvi05_01chr13g01470|Vitvi05_01chr11g09380|Vitvi05_01chr03g00200|Vitvi05_01chr11g09370|Vitvi05_01chr11g09350|Vitvi05_01chr11g09290|Vitvi05_01chr11g02410|Vitvi05_01chr14g20810|Vitvi05_01chr16g14800|Vitvi05_01chr14g22110|Vitvi05_01chr03g08580|Vitvi05_01chr06g10810|Vitvi05_01chr11g08430|Vitvi05_01chr19g01340|Vitvi05_01chr08g08000|Vitvi05_01chr18g23710|Vitvi05_01chr11g10330|Vitvi05_01chr03g00190|Vitvi05_01chr17g14250|Vitvi05_01chr10g10550|Vitvi05_01chr18g13370
GO_BP:nucleotide-excision_repair,GO:0006289,0.156980484666524,0.348476457681989,0.38409157684614,1.25744208460329,731,27,Vitvi05_01chr05g23080|Vitvi05_01chr05g23200|Vitvi05_01chr18g04220|Vitvi05_01chr05g22650|Vitvi05_01chr17g06930|Vitvi05_01chr04g02490|Vitvi05_01chr06g04770
GO_MF:serine-type_endopeptidase_activity,GO:0004252,0.158532041728763,0.351274395492659,-0.467063670823634,-1.291481624616,850,15,Vitvi05_01chr11g01060|Vitvi05_01chr07g26800|Vitvi05_01chr09g01080|Vitvi05_01chr15g13650|Vitvi05_01chr09g01090
GO_BP:post-embryonic_plant_organ_development,GO:0090696,0.1584140969163,0.351274395492659,-0.271799138474674,-1.17319979004142,898,126,Vitvi05_01chr05g07150|Vitvi05_01chr01g08380|Vitvi05_01chr19g16840|Vitvi05_01chr18g04660|Vitvi05_01chr19g09300|Vitvi05_01chr11g00710|Vitvi05_01chr14g28990|Vitvi05_01chr07g03950|Vitvi05_01chr05g12770|Vitvi05_01chr12g19530|Vitvi05_01chr07g27760|Vitvi05_01chr02g12360|Vitvi05_01chr01g06690|Vitvi05_01chr14g23000|Vitvi05_01chr03g06360|Vitvi05_01chr04g10490|Vitvi05_01chr15g19080|Vitvi05_01chr07g29910|Vitvi05_01chr08g15040|Vitvi05_01chr11g11710|Vitvi05_01chr03g05940|Vitvi05_01chr14g15470|Vitvi05_01chr15g17730|Vitvi05_01chr15g12720|Vitvi05_01chr08g15900|Vitvi05_01chr15g13710|Vitvi05_01chr11g12860|Vitvi05_01chr18g25310|Vitvi05_01chr16g13930|Vitvi05_01chr16g01100|Vitvi05_01chr13g20290
GO_BP:DNA-templated_transcription_initiation,GO:0006352,0.158692357653172,0.351307026621196,0.361322456050379,1.24622781351104,732,33,Vitvi05_01chr06g01090|Vitvi05_01chr03g09750|Vitvi05_01chr18g08200|Vitvi05_01chr06g08130|Vitvi05_01chr14g11370|Vitvi05_01chr14g11340|Vitvi05_01chr06g07800|Vitvi05_01chr07g00570|Vitvi05_01chr19g17070
GO_BP:response_to_jasmonic_acid,GO:0009753,0.159551633675173,0.352885510594127,0.248418147435828,1.14314013664488,668,156,Vitvi05_01chr10g07050|Vitvi05_01chr19g04560|Vitvi05_01chr02g08630|Vitvi05_01chr02g11750|Vitvi05_01chr04g21390|Vitvi05_01chr04g00670|Vitvi05_01chr18g13490|Vitvi05_01chr06g07050|Vitvi05_01chr12g09080|Vitvi05_01chr06g06210|Vitvi05_01chr18g04400|Vitvi05_01chr04g21990|Vitvi05_01chr13g03340|Vitvi05_01chr08g20730|Vitvi05_01chr04g06400|Vitvi05_01chr12g16060|Vitvi05_01chr11g00780|Vitvi05_01chr19g21610|Vitvi05_01chr03g08840|Vitvi05_01chr04g22020|Vitvi05_01chr04g08050|Vitvi05_01chr14g09540|Vitvi05_01chr09g00530|Vitvi05_01chr11g03250|Vitvi05_01chr05g10540|Vitvi05_01chr09g06630|Vitvi05_01chr04g21970|Vitvi05_01chr02g08310|Vitvi05_01chr13g27350|Vitvi05_01chr14g26520|Vitvi05_01chr12g04390|Vitvi05_01chr06g07370|Vitvi05_01chr05g25830|Vitvi05_01chr05g02500|Vitvi05_01chr04g22000|Vitvi05_01chr12g04450|Vitvi05_01chr04g21930|Vitvi05_01chr01g04610
GO_BP:telomere_maintenance_via_telomerase,GO:0007004,0.16,0.35290676416819,-0.420003062023379,-1.26458200748014,851,21,Vitvi05_01chr12g04420|Vitvi05_01chr19g00630|Vitvi05_01chr11g14060|Vitvi05_01chr03g03010|Vitvi05_01chr03g11010|Vitvi05_01chr06g17960|Vitvi05_01chr13g24850|Vitvi05_01chr16g08170|Vitvi05_01chr17g10960|Vitvi05_01chr19g07280
