GO_MF,pathway,pval,padj,ES,NES,nMoreExtreme,size,leadingEdge
GO_MF:monosaccharide_transmembrane_transporter_activity,GO:0015145,0.921638972809668,1,-0.253627018447368,-0.678736533425248,4880,22,Vitvi05_01chr05g00160|Vitvi05_01chr10g06940|Vitvi05_01chr11g04070|Vitvi05_01chr07g03330|Vitvi05_01chr14g05360|Vitvi05_01chr03g05940|Vitvi05_01chr18g05780
GO_MF:hexose_transmembrane_transporter_activity,GO:0015149,0.918150814702539,1,-0.258368916409527,-0.681246152218879,4845,21,Vitvi05_01chr05g00160|Vitvi05_01chr10g06940|Vitvi05_01chr11g04070|Vitvi05_01chr07g03330|Vitvi05_01chr14g05360|Vitvi05_01chr03g05940|Vitvi05_01chr18g05780
GO_MF:L-amino_acid_transmembrane_transporter_activity,GO:0015179,0.747104247104247,1,0.326680111718993,0.800671520249443,3482,15,Vitvi05_01chr06g01220|Vitvi05_01chr07g30670|Vitvi05_01chr18g04300|Vitvi05_01chr02g17880
GO_MF:nucleotide_transmembrane_transporter_activity,GO:0015215,0.653838020723197,1,0.335663132468088,0.872630549981664,3091,19,Vitvi05_01chr10g23420
GO_MF:purine_nucleotide_transmembrane_transporter_activity,GO:0015216,0.605879846612697,1,0.358744139326909,0.896252186599072,2843,16,Vitvi05_01chr10g23420
GO_MF:water_channel_activity,GO:0015250,0.997453851050286,1,0.17592320133254,0.445981423519375,4700,17,Vitvi05_01chr16g00130|Vitvi05_01chr06g06180|Vitvi05_01chr08g08970|Vitvi05_01chr03g02470
GO_MF:channel_activity,GO:0015267,0.553708439897698,1,-0.268632397023147,-0.955530144448542,3030,101,Vitvi05_01chr04g10100|Vitvi05_01chr12g22660|Vitvi05_01chr04g05380|Vitvi05_01chr14g29230|Vitvi05_01chr18g21460|Vitvi05_01chr02g15290|Vitvi05_01chr10g03540|Vitvi05_01chr01g04050|Vitvi05_01chr08g10980|Vitvi05_01chr04g06120|Vitvi05_01chr18g37230|Vitvi05_01chr17g17890|Vitvi05_01chr14g23590|Vitvi05_01chr04g10520|Vitvi05_01chr14g27050|Vitvi05_01chr04g10300|Vitvi05_01chr15g19260|Vitvi05_01chr15g04670|Vitvi05_01chr02g06120|Vitvi05_01chr09g16840|Vitvi05_01chr10g13530|Vitvi05_01chr12g08430|Vitvi05_01chr04g10230|Vitvi05_01chr07g32690|Vitvi05_01chr03g01280|Vitvi05_01chr02g00740|Vitvi05_01chr03g03020|Vitvi05_01chr01g04040|Vitvi05_01chr10g12890|Vitvi05_01chr03g04370|Vitvi05_01chr04g10240|Vitvi05_01chr07g03210|Vitvi05_01chr04g10410|Vitvi05_01chr17g18030|Vitvi05_01chr09g04600|Vitvi05_01chr14g05120|Vitvi05_01chr04g10430
GO_MF:secondary_active_transmembrane_transporter_activity,GO:0015291,0.73876507124589,1,-0.248343620285678,-0.882586222760421,4043,100,Vitvi05_01chr13g15760|Vitvi05_01chr00g08180|Vitvi05_01chr05g10940|Vitvi05_01chr13g15840|Vitvi05_01chr13g15780|Vitvi05_01chr01g03700|Vitvi05_01chr15g07800|Vitvi05_01chr10g06940|Vitvi05_01chr17g07900|Vitvi05_01chr14g23590|Vitvi05_01chr11g04070|Vitvi05_01chr07g03330|Vitvi05_01chr14g05360|Vitvi05_01chr02g11580|Vitvi05_01chr08g06520|Vitvi05_01chr11g05720|Vitvi05_01chr17g07880|Vitvi05_01chr03g05940|Vitvi05_01chr13g15770|Vitvi05_01chr02g03870|Vitvi05_01chr07g24170|Vitvi05_01chr06g04180|Vitvi05_01chr18g05780|Vitvi05_01chr10g00590|Vitvi05_01chr14g04800|Vitvi05_01chr18g23870|Vitvi05_01chr07g09680|Vitvi05_01chr18g00110|Vitvi05_01chr03g04360|Vitvi05_01chr00g07910|Vitvi05_01chr02g17860|Vitvi05_01chr01g05270|Vitvi05_01chr02g17890|Vitvi05_01chr06g20610|Vitvi05_01chr03g09780|Vitvi05_01chr01g09900|Vitvi05_01chr08g15530|Vitvi05_01chr01g14850|Vitvi05_01chr10g15760|Vitvi05_01chr12g04630|Vitvi05_01chr15g00390|Vitvi05_01chr14g17380|Vitvi05_01chr18g14460|Vitvi05_01chr18g00870
GO_MF:symporter_activity,GO:0015293,0.668358714043993,1,-0.303829593933091,-0.87503489448392,3554,31,Vitvi05_01chr01g03700|Vitvi05_01chr10g06940|Vitvi05_01chr17g07900|Vitvi05_01chr14g23590|Vitvi05_01chr11g04070|Vitvi05_01chr07g03330|Vitvi05_01chr14g05360|Vitvi05_01chr17g07880|Vitvi05_01chr03g05940|Vitvi05_01chr18g05780|Vitvi05_01chr06g20610|Vitvi05_01chr10g15760|Vitvi05_01chr14g17380|Vitvi05_01chr18g14460|Vitvi05_01chr18g00870|Vitvi05_01chr06g07780|Vitvi05_01chr11g08760
GO_MF:solute:monoatomic_cation_symporter_activity,GO:0015294,0.663141993957704,1,-0.306443953185028,-0.877370637345121,3511,30,Vitvi05_01chr01g03700|Vitvi05_01chr10g06940|Vitvi05_01chr17g07900|Vitvi05_01chr14g23590|Vitvi05_01chr11g04070|Vitvi05_01chr07g03330|Vitvi05_01chr14g05360|Vitvi05_01chr17g07880|Vitvi05_01chr03g05940|Vitvi05_01chr18g05780|Vitvi05_01chr06g20610|Vitvi05_01chr10g15760|Vitvi05_01chr14g17380|Vitvi05_01chr18g14460|Vitvi05_01chr18g00870|Vitvi05_01chr06g07780|Vitvi05_01chr11g08760
GO_MF:solute:proton_symporter_activity,GO:0015295,0.776325757575758,1,-0.28929435152313,-0.80162862027636,4098,26,Vitvi05_01chr10g06940|Vitvi05_01chr17g07900|Vitvi05_01chr14g23590|Vitvi05_01chr11g04070|Vitvi05_01chr07g03330|Vitvi05_01chr14g05360|Vitvi05_01chr17g07880|Vitvi05_01chr03g05940|Vitvi05_01chr18g05780
GO_MF:antiporter_activity,GO:0015297,0.480316443774722,1,-0.316996965855761,-0.982774327051524,2549,45,Vitvi05_01chr13g15760|Vitvi05_01chr00g08180|Vitvi05_01chr13g15840|Vitvi05_01chr13g15780|Vitvi05_01chr15g07800|Vitvi05_01chr02g11580|Vitvi05_01chr11g05720|Vitvi05_01chr13g15770|Vitvi05_01chr07g24170|Vitvi05_01chr06g04180|Vitvi05_01chr14g04800|Vitvi05_01chr18g23870|Vitvi05_01chr18g00110|Vitvi05_01chr02g17860|Vitvi05_01chr01g05270|Vitvi05_01chr02g17890
GO_MF:efflux_transmembrane_transporter_activity,GO:0015562,0.962267728479333,1,-0.228885988694511,-0.617793777930531,5074,23,Vitvi05_01chr18g18220|Vitvi05_01chr11g17160|Vitvi05_01chr08g10120|Vitvi05_01chr14g28990|Vitvi05_01chr01g06250|Vitvi05_01chr08g10130|Vitvi05_01chr14g28530|Vitvi05_01chr05g04050|Vitvi05_01chr08g19860|Vitvi05_01chr12g14650|Vitvi05_01chr17g03010|Vitvi05_01chr07g07980|Vitvi05_01chr12g14800|Vitvi05_01chr09g07030|Vitvi05_01chr07g30400
GO_MF:organophosphate_ester_transmembrane_transporter_activity,GO:0015605,0.832486234646336,1,0.275053868931317,0.770612604429954,3930,26,Vitvi05_01chr10g23420
GO_CC:microtubule_cytoskeleton,GO:0015630,0.539901129943503,1,-0.252496938767258,-0.967579461904858,3057,180,Vitvi05_01chr18g10600|Vitvi05_01chr19g13650|Vitvi05_01chr18g36430|Vitvi05_01chr18g34730|Vitvi05_01chr10g24550|Vitvi05_01chr18g15820|Vitvi05_01chr14g04090|Vitvi05_01chr15g12230|Vitvi05_01chr14g01890|Vitvi05_01chr17g14750|Vitvi05_01chr05g21180|Vitvi05_01chr04g05060|Vitvi05_01chr18g36390|Vitvi05_01chr12g14590|Vitvi05_01chr07g11140|Vitvi05_01chr03g00310|Vitvi05_01chr02g08930|Vitvi05_01chr06g13770|Vitvi05_01chr03g07320|Vitvi05_01chr05g09620|Vitvi05_01chr08g13770|Vitvi05_01chr06g05760|Vitvi05_01chr19g11510|Vitvi05_01chr05g03800|Vitvi05_01chr04g19850|Vitvi05_01chr07g25210|Vitvi05_01chr17g06980|Vitvi05_01chr07g27480|Vitvi05_01chr05g05530|Vitvi05_01chr18g17170|Vitvi05_01chr19g07940|Vitvi05_01chr07g29020|Vitvi05_01chr19g09300|Vitvi05_01chr13g07680|Vitvi05_01chr08g22180|Vitvi05_01chr06g12150|Vitvi05_01chr19g03850|Vitvi05_01chr19g09790|Vitvi05_01chr19g01320|Vitvi05_01chr18g03780|Vitvi05_01chr02g04080|Vitvi05_01chr16g11840|Vitvi05_01chr15g14270|Vitvi05_01chr18g17290|Vitvi05_01chr05g16600|Vitvi05_01chr18g11310|Vitvi05_01chr04g25430|Vitvi05_01chr18g04730|Vitvi05_01chr18g23830|Vitvi05_01chr06g19870
GO_MF:P-type_ion_transporter_activity,GO:0015662,0.926761762827337,1,0.234996103299735,0.723505616428636,4352,40,Vitvi05_01chr05g08800|Vitvi05_01chr01g15770|Vitvi05_01chr05g08880
GO_BP:inorganic_anion_transport,GO:0015698,0.78975791433892,1,-0.251162833003338,-0.843451530758461,4240,71,Vitvi05_01chr05g10940|Vitvi05_01chr09g04760|Vitvi05_01chr12g22660|Vitvi05_01chr09g14350|Vitvi05_01chr06g19160|Vitvi05_01chr19g01550|Vitvi05_01chr18g21460|Vitvi05_01chr02g15290|Vitvi05_01chr15g07800|Vitvi05_01chr01g04050|Vitvi05_01chr17g13740|Vitvi05_01chr09g06800|Vitvi05_01chr17g07900|Vitvi05_01chr18g05440|Vitvi05_01chr18g00800|Vitvi05_01chr14g23590|Vitvi05_01chr07g01740|Vitvi05_01chr02g11580|Vitvi05_01chr02g06120|Vitvi05_01chr17g07880|Vitvi05_01chr04g05330|Vitvi05_01chr02g03870|Vitvi05_01chr07g24170|Vitvi05_01chr07g32690|Vitvi05_01chr07g09680|Vitvi05_01chr02g00740|Vitvi05_01chr01g04040|Vitvi05_01chr18g05430
GO_BP:nitrate_transmembrane_transport,GO:0015706,0.480964945344893,1,-0.386669893048385,-0.985262265208559,2551,18,Vitvi05_01chr09g04760|Vitvi05_01chr06g19160|Vitvi05_01chr19g01550|Vitvi05_01chr15g07800|Vitvi05_01chr17g13740|Vitvi05_01chr17g07900|Vitvi05_01chr14g23590|Vitvi05_01chr02g11580|Vitvi05_01chr17g07880
GO_BP:monocarboxylic_acid_transport,GO:0015718,0.330626888217523,1,-0.350114660746516,-1.07603671172632,1750,43,Vitvi05_01chr09g06670|Vitvi05_01chr09g06520|Vitvi05_01chr09g06640|Vitvi05_01chr06g13610|Vitvi05_01chr01g00760|Vitvi05_01chr09g06590|Vitvi05_01chr03g18320|Vitvi05_01chr03g18340|Vitvi05_01chr01g00750|Vitvi05_01chr16g00010|Vitvi05_01chr10g00660|Vitvi05_01chr09g06650|Vitvi05_01chr09g06690|Vitvi05_01chr07g23510|Vitvi05_01chr17g08300|Vitvi05_01chr10g00590|Vitvi05_01chr09g21710|Vitvi05_01chr07g23460
GO_BP:organophosphate_ester_transport,GO:0015748,0.949018126888217,1,-0.224171424659724,-0.688964815525093,5025,43,Vitvi05_01chr00g08180|Vitvi05_01chr08g08250|Vitvi05_01chr02g07740|Vitvi05_01chr15g13460|Vitvi05_01chr01g00760|Vitvi05_01chr01g00750|Vitvi05_01chr14g21820|Vitvi05_01chr09g20810|Vitvi05_01chr10g00590|Vitvi05_01chr09g02070|Vitvi05_01chr02g05500|Vitvi05_01chr01g03050|Vitvi05_01chr13g10900
GO_BP:monosaccharide_transmembrane_transport,GO:0015749,0.921638972809668,1,-0.253627018447368,-0.678736533425248,4880,22,Vitvi05_01chr05g00160|Vitvi05_01chr10g06940|Vitvi05_01chr11g04070|Vitvi05_01chr07g03330|Vitvi05_01chr14g05360|Vitvi05_01chr03g05940|Vitvi05_01chr18g05780
GO_BP:L-amino_acid_transport,GO:0015807,0.747104247104247,1,0.326680111718993,0.800671520249443,3482,15,Vitvi05_01chr06g01220|Vitvi05_01chr07g30670|Vitvi05_01chr18g04300|Vitvi05_01chr02g17880
GO_BP:peptide_transport,GO:0015833,0.99976167778837,1,0.172628856581034,0.7116136390355,4194,288,Vitvi05_01chr17g15980|Vitvi05_01chr19g11150|Vitvi05_01chr02g09520|Vitvi05_01chr18g12280|Vitvi05_01chr15g09280|Vitvi05_01chr02g09440|Vitvi05_01chr03g14860|Vitvi05_01chr19g11160|Vitvi05_01chr03g16700|Vitvi05_01chr02g00700|Vitvi05_01chr15g01820|Vitvi05_01chr00g00510|Vitvi05_01chr12g13180|Vitvi05_01chr14g15560|Vitvi05_01chr15g00510|Vitvi05_01chr15g05290|Vitvi05_01chr16g00870|Vitvi05_01chr14g13560|Vitvi05_01chr11g13650|Vitvi05_01chr06g07050|Vitvi05_01chr07g00360|Vitvi05_01chr14g25710|Vitvi05_01chr02g03410|Vitvi05_01chr05g24900|Vitvi05_01chr16g02710|Vitvi05_01chr19g11180|Vitvi05_01chr12g15320|Vitvi05_01chr05g03750|Vitvi05_01chr04g06180|Vitvi05_01chr00g03990|Vitvi05_01chr10g05700|Vitvi05_01chr07g20610|Vitvi05_01chr01g03080|Vitvi05_01chr17g00360|Vitvi05_01chr08g18940|Vitvi05_01chr10g06250|Vitvi05_01chr19g11230|Vitvi05_01chr18g02130|Vitvi05_01chr08g01840|Vitvi05_01chr08g19870|Vitvi05_01chr06g04660|Vitvi05_01chr01g06720|Vitvi05_01chr19g11210|Vitvi05_01chr01g18070|Vitvi05_01chr11g00930|Vitvi05_01chr18g33230|Vitvi05_01chr04g07540|Vitvi05_01chr17g08350|Vitvi05_01chr15g01730|Vitvi05_01chr01g13080|Vitvi05_01chr16g20650|Vitvi05_01chr17g02710|Vitvi05_01chr13g01790|Vitvi05_01chr05g13810|Vitvi05_01chr19g09780|Vitvi05_01chr02g15120|Vitvi05_01chr08g17260|Vitvi05_01chr02g13540|Vitvi05_01chr14g08170|Vitvi05_01chr09g07210|Vitvi05_01chr14g23410|Vitvi05_01chr06g07070|Vitvi05_01chr10g18230|Vitvi05_01chr13g13650|Vitvi05_01chr03g09800|Vitvi05_01chr19g01670|Vitvi05_01chr01g16110|Vitvi05_01chr01g24850
GO_BP:organic_hydroxy_compound_transport,GO:0015850,0.464695914140463,1,-0.340862818707872,-0.992760890967257,2467,33,Vitvi05_01chr09g06670|Vitvi05_01chr09g06520|Vitvi05_01chr09g14350|Vitvi05_01chr09g06640
GO_BP:purine_nucleotide_transport,GO:0015865,0.649267982176957,1,0.34386991200748,0.871741712866451,3059,17,Vitvi05_01chr10g23420
GO_BP:purine_ribonucleotide_transport,GO:0015868,0.649267982176957,1,0.34386991200748,0.871741712866451,3059,17,Vitvi05_01chr10g23420
GO_BP:phospholipid_transport,GO:0015914,0.719103240391861,1,-0.333111952131135,-0.826117856404357,3816,16,Vitvi05_01chr08g08250|Vitvi05_01chr02g07740
GO_MF:glucosidase_activity,GO:0015926,0.911442598187311,1,-0.247000134887001,-0.707178795723507,4826,30,Vitvi05_01chr10g14110|Vitvi05_01chr17g03440|Vitvi05_01chr08g03140|Vitvi05_01chr12g21730|Vitvi05_01chr14g18860|Vitvi05_01chr01g22360|Vitvi05_01chr16g00670|Vitvi05_01chr08g17290|Vitvi05_01chr01g00940|Vitvi05_01chr05g18030|Vitvi05_01chr18g25310|Vitvi05_01chr07g21170|Vitvi05_01chr09g08500|Vitvi05_01chr05g14740
GO_BP:nucleobase-containing_compound_transport,GO:0015931,0.991828621908127,1,0.192770845892843,0.699159487892982,4490,101,Vitvi05_01chr10g23420|Vitvi05_01chr18g12280|Vitvi05_01chr03g14860|Vitvi05_01chr14g15560|Vitvi05_01chr14g25710|Vitvi05_01chr11g17330|Vitvi05_01chr10g06690|Vitvi05_01chr16g02710|Vitvi05_01chr12g15320|Vitvi05_01chr04g06180|Vitvi05_01chr08g18940|Vitvi05_01chr04g19220|Vitvi05_01chr08g19870|Vitvi05_01chr04g01240|Vitvi05_01chr11g02890|Vitvi05_01chr01g13080|Vitvi05_01chr16g20650|Vitvi05_01chr13g01790
GO_MF:nucleobase-containing_compound_transmembrane_transporter_activity,GO:0015932,0.960935823138012,1,0.223077551274152,0.655485410464877,4476,32,Vitvi05_01chr10g23420
GO_BP:photosynthesis,GO:0015979,0.760432432432432,1,0.252911531183324,0.854667511598897,3516,66,Vitvi05_01chr08g07110|Vitvi05_01chr12g07120|Vitvi05_01chr14g29160|Vitvi05_01chr08g07080|Vitvi05_01chr08g07100
GO_BP:energy_derivation_by_oxidation_of_organic_compounds,GO:0015980,0.981649395509499,1,0.202602475401745,0.69441784929026,4546,71,Vitvi05_01chr04g07490|Vitvi05_01chr00g08190|Vitvi05_01chr07g07080|Vitvi05_01chr05g18080|Vitvi05_01chr13g15700|Vitvi05_01chr07g07090
GO_BP:chlorophyll_metabolic_process,GO:0015994,0.982575757575758,1,-0.210053859964093,-0.582054869236799,5187,26,Vitvi05_01chr05g22740|Vitvi05_01chr07g01540|Vitvi05_01chr18g08640|Vitvi05_01chr18g04020|Vitvi05_01chr07g11790|Vitvi05_01chr08g08960|Vitvi05_01chr05g05330|Vitvi05_01chr04g02910|Vitvi05_01chr06g09640|Vitvi05_01chr04g04170|Vitvi05_01chr10g09710|Vitvi05_01chr05g13400|Vitvi05_01chr07g07690|Vitvi05_01chr17g00450|Vitvi05_01chr04g14920|Vitvi05_01chr14g24230|Vitvi05_01chr05g08360|Vitvi05_01chr08g01980|Vitvi05_01chr11g04610|Vitvi05_01chr05g10500|Vitvi05_01chr04g21500|Vitvi05_01chr14g23470|Vitvi05_01chr01g17950|Vitvi05_01chr07g28320|Vitvi05_01chr13g24680|Vitvi05_01chr06g19830
GO_BP:viral_process,GO:0016032,0.896302592435189,1,0.26272227694934,0.707142294425873,4217,22,Vitvi05_01chr15g09280
GO_BP:lipid_catabolic_process,GO:0016042,0.798922133432447,1,-0.25369781590207,-0.820723232305123,4298,56,Vitvi05_01chr18g10600|Vitvi05_01chr14g27190|Vitvi05_01chr07g25890|Vitvi05_01chr17g04670|Vitvi05_01chr10g10090|Vitvi05_01chr03g11410|Vitvi05_01chr10g00660|Vitvi05_01chr05g00740|Vitvi05_01chr11g04370
GO_BP:vesicle_organization,GO:0016050,0.982189400521286,1,0.201387275023229,0.697008191071743,4521,76,Vitvi05_01chr16g15040|Vitvi05_01chr15g09280|Vitvi05_01chr04g14550|Vitvi05_01chr15g10990|Vitvi05_01chr03g13620|Vitvi05_01chr07g01360|Vitvi05_01chr16g00870|Vitvi05_01chr10g21580|Vitvi05_01chr07g19440|Vitvi05_01chr04g18480|Vitvi05_01chr16g02710
GO_BP:organic_acid_catabolic_process,GO:0016054,0.616102430555556,1,0.26627349518412,0.924194085461068,2838,77,Vitvi05_01chr09g11850|Vitvi05_01chr07g25030|Vitvi05_01chr02g16140|Vitvi05_01chr14g27180|Vitvi05_01chr05g02480|Vitvi05_01chr18g23820|Vitvi05_01chr02g02910|Vitvi05_01chr16g15430|Vitvi05_01chr12g04450|Vitvi05_01chr12g23260|Vitvi05_01chr07g06040|Vitvi05_01chr12g07440|Vitvi05_01chr02g08690|Vitvi05_01chr12g04390|Vitvi05_01chr02g08720|Vitvi05_01chr10g09360|Vitvi05_01chr18g36440
GO_BP:mRNA_metabolic_process,GO:0016071,1,1,0.175942023978421,0.725338843246949,4213,286,Vitvi05_01chr19g17860|Vitvi05_01chr08g00770|Vitvi05_01chr11g08960|Vitvi05_01chr07g13800|Vitvi05_01chr02g09440|Vitvi05_01chr09g14600|Vitvi05_01chr07g09220|Vitvi05_01chr14g28200|Vitvi05_01chr17g06690|Vitvi05_01chr07g25240|Vitvi05_01chr10g15910|Vitvi05_01chr03g03320|Vitvi05_01chr06g20300|Vitvi05_01chr15g00510|Vitvi05_01chr18g20080|Vitvi05_01chr18g34430|Vitvi05_01chr10g26480|Vitvi05_01chr11g17070|Vitvi05_01chr03g15760|Vitvi05_01chr05g22970|Vitvi05_01chr18g04700|Vitvi05_01chr03g03950|Vitvi05_01chr18g28060|Vitvi05_01chr15g14350|Vitvi05_01chr13g20470|Vitvi05_01chr07g20520|Vitvi05_01chr15g18040|Vitvi05_01chr12g18920|Vitvi05_01chr18g24770|Vitvi05_01chr07g02560|Vitvi05_01chr05g23500|Vitvi05_01chr16g05760|Vitvi05_01chr08g17380|Vitvi05_01chr05g23080|Vitvi05_01chr17g11140|Vitvi05_01chr05g14620|Vitvi05_01chr01g23790|Vitvi05_01chr05g23200|Vitvi05_01chr14g08730|Vitvi05_01chr06g08110|Vitvi05_01chr07g21190|Vitvi05_01chr14g27320|Vitvi05_01chr12g13470|Vitvi05_01chr06g00190|Vitvi05_01chr05g23490|Vitvi05_01chr17g13020|Vitvi05_01chr19g11800|Vitvi05_01chr07g32010|Vitvi05_01chr19g11320|Vitvi05_01chr17g08640|Vitvi05_01chr11g00930|Vitvi05_01chr06g08130|Vitvi05_01chr05g25870|Vitvi05_01chr14g01060|Vitvi05_01chr04g07350|Vitvi05_01chr07g03170|Vitvi05_01chr04g07540|Vitvi05_01chr14g01690|Vitvi05_01chr01g11010|Vitvi05_01chr14g06650
GO_BP:diterpenoid_metabolic_process,GO:0016101,0.414620431115277,1,-0.323522765676877,-1.02085912957079,2211,49,Vitvi05_01chr10g05660|Vitvi05_01chr10g05840|Vitvi05_01chr10g05680|Vitvi05_01chr10g05620|Vitvi05_01chr07g02330|Vitvi05_01chr10g05730
GO_BP:terpenoid_biosynthetic_process,GO:0016114,0.358940972222222,1,0.301113709813064,1.04511907754111,1653,77,Vitvi05_01chr18g32770|Vitvi05_01chr14g19850|Vitvi05_01chr18g32870|Vitvi05_01chr18g32850|Vitvi05_01chr18g32800|Vitvi05_01chr12g09080|Vitvi05_01chr04g22630|Vitvi05_01chr18g32860|Vitvi05_01chr09g06370|Vitvi05_01chr07g00990|Vitvi05_01chr15g07750|Vitvi05_01chr04g03910
GO_BP:sterol_metabolic_process,GO:0016125,0.550226586102719,1,-0.330470938334191,-0.94616158934369,2913,30,Vitvi05_01chr04g25120|Vitvi05_01chr10g08170|Vitvi05_01chr03g04550|Vitvi05_01chr04g18020|Vitvi05_01chr18g13290|Vitvi05_01chr18g02190
GO_BP:sterol_biosynthetic_process,GO:0016126,0.354826474492699,1,-0.419358602289877,-1.08258484627255,1870,19,Vitvi05_01chr04g25120|Vitvi05_01chr10g08170|Vitvi05_01chr03g04550|Vitvi05_01chr18g02190|Vitvi05_01chr13g12910|Vitvi05_01chr07g25800|Vitvi05_01chr01g24740
GO_BP:S-glycoside_biosynthetic_process,GO:0016144,0.324513124470787,1,0.409986241262938,1.09354616513929,1532,21,Vitvi05_01chr18g16080|Vitvi05_01chr18g16070|Vitvi05_01chr18g16060|Vitvi05_01chr18g23820|Vitvi05_01chr12g04450|Vitvi05_01chr05g10230
GO_BP:endosomal_transport,GO:0016197,0.415154749199573,1,0.335658427370433,1.01732762910996,1944,37,Vitvi05_01chr13g26700|Vitvi05_01chr07g23470|Vitvi05_01chr08g01840|Vitvi05_01chr17g08350|Vitvi05_01chr13g12950|Vitvi05_01chr02g13540|Vitvi05_01chr04g06890|Vitvi05_01chr09g08740|Vitvi05_01chr01g16110|Vitvi05_01chr06g15510
GO_MF:antioxidant_activity,GO:0016209,0.849695916594266,1,0.236636051240393,0.819005401400867,3911,76,Vitvi05_01chr06g19790|Vitvi05_01chr14g27180|Vitvi05_01chr08g12970|Vitvi05_01chr02g04230|Vitvi05_01chr01g11190|Vitvi05_01chr01g18480|Vitvi05_01chr10g05350|Vitvi05_01chr08g22670|Vitvi05_01chr14g06000|Vitvi05_01chr08g19730|Vitvi05_01chr14g06180|Vitvi05_01chr08g08600|Vitvi05_01chr02g04240|Vitvi05_01chr12g01430|Vitvi05_01chr13g03340|Vitvi05_01chr04g03380|Vitvi05_01chr04g19310|Vitvi05_01chr07g21530|Vitvi05_01chr01g01940|Vitvi05_01chr17g17040|Vitvi05_01chr10g24900|Vitvi05_01chr07g11180|Vitvi05_01chr07g32380|Vitvi05_01chr18g11930|Vitvi05_01chr05g06740|Vitvi05_01chr12g01440|Vitvi05_01chr01g01620
GO_BP:iron-sulfur_cluster_assembly,GO:0016226,0.812097812097812,1,0.307250842506169,0.753051656168618,3785,15,Vitvi05_01chr08g17670|Vitvi05_01chr07g11180|Vitvi05_01chr12g09630|Vitvi05_01chr12g21020|Vitvi05_01chr02g11410|Vitvi05_01chr01g09610|Vitvi05_01chr03g18870|Vitvi05_01chr07g24100|Vitvi05_01chr12g14110
GO_MF:lipase_activity,GO:0016298,0.635249764373233,1,-0.297710905221307,-0.902976909140358,3369,40,Vitvi05_01chr17g10810|Vitvi05_01chr12g20240|Vitvi05_01chr07g25890|Vitvi05_01chr17g10850|Vitvi05_01chr17g10940|Vitvi05_01chr17g10900|Vitvi05_01chr10g10090|Vitvi05_01chr17g11170|Vitvi05_01chr18g02150|Vitvi05_01chr17g10890|Vitvi05_01chr10g00660|Vitvi05_01chr05g00740|Vitvi05_01chr07g28560|Vitvi05_01chr04g21210
GO_BP:dephosphorylation,GO:0016311,0.999640352454595,1,-0.173743540656202,-0.646910230155414,5558,141,Vitvi05_01chr03g06800|Vitvi05_01chr01g10810|Vitvi05_01chr02g01730|Vitvi05_01chr08g21040|Vitvi05_01chr14g02230|Vitvi05_01chr08g15780|Vitvi05_01chr03g00220|Vitvi05_01chr01g05200|Vitvi05_01chr02g01540|Vitvi05_01chr07g06860|Vitvi05_01chr05g00460|Vitvi05_01chr03g00200|Vitvi05_01chr01g05190|Vitvi05_01chr06g15220|Vitvi05_01chr12g00740|Vitvi05_01chr17g00530
GO_MF:acetyltransferase_activity,GO:0016407,0.667162513945705,1,-0.273836500905805,-0.891192382102977,3587,58,Vitvi05_01chr19g00710|Vitvi05_01chr05g01300|Vitvi05_01chr19g02180|Vitvi05_01chr08g05930|Vitvi05_01chr13g00830|Vitvi05_01chr08g17010|Vitvi05_01chr14g19020|Vitvi05_01chr13g01510|Vitvi05_01chr08g21990|Vitvi05_01chr01g10690|Vitvi05_01chr09g20630|Vitvi05_01chr03g11800|Vitvi05_01chr15g17830|Vitvi05_01chr01g12860|Vitvi05_01chr19g10300|Vitvi05_01chr16g11860|Vitvi05_01chr05g06700|Vitvi05_01chr07g06480|Vitvi05_01chr18g36150|Vitvi05_01chr19g02070|Vitvi05_01chr02g01320|Vitvi05_01chr14g26940|Vitvi05_01chr11g02870|Vitvi05_01chr12g02060|Vitvi05_01chr12g11690
GO_MF:N-acyltransferase_activity,GO:0016410,0.417619652689538,1,0.362845970696701,1.01657787826035,1971,26,Vitvi05_01chr03g17940|Vitvi05_01chr18g03980|Vitvi05_01chr07g02220|Vitvi05_01chr03g08140|Vitvi05_01chr08g17590|Vitvi05_01chr08g00820|Vitvi05_01chr07g00800|Vitvi05_01chr11g03060|Vitvi05_01chr08g07250|Vitvi05_01chr17g14890|Vitvi05_01chr01g18610|Vitvi05_01chr11g01570|Vitvi05_01chr09g02110|Vitvi05_01chr13g24870|Vitvi05_01chr14g22020|Vitvi05_01chr04g05700
